"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Kansas"	"20"	"Male"	"M"	"White"	"2106-3"	17	1250055	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Kentucky"	"21"	"Female"	"F"	"White"	"2106-3"	27	1976761	1.4
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Kentucky"	"21"	"Male"	"M"	"White"	"2106-3"	38	1912737	2.0
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Maryland"	"24"	"Female"	"F"	"White"	"2106-3"	18	1821221	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	28	1766600	1.6
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	28	2880624	1.0
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	31	2701062	1.1
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	45	4089986	1.1
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	39	3983357	1.0
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Minnesota"	"27"	"Female"	"F"	"White"	"2106-3"	15	2355820	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	19	2317121	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Mississippi"	"28"	"Female"	"F"	"White"	"2106-3"	13	911488	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Mississippi"	"28"	"Male"	"M"	"White"	"2106-3"	17	891778	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	33	2581837	1.3
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	32	2499550	1.3
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Montana"	"30"	"Male"	"M"	"White"	"2106-3"	12	452347	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	22	1051713	2.1
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	18	1096995	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"New Hampshire"	"33"	"Male"	"M"	"White"	"2106-3"	13	621429	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"New Mexico"	"35"	"Female"	"F"	"White"	"2106-3"	12	873481	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	58	7193960	0.8
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	105	6878278	1.5
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	60	3521533	1.7
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	97	3417985	2.8
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	38	4987072	0.8
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	45	4788666	0.9
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Oklahoma"	"40"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	10	191960	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Oklahoma"	"40"	"Female"	"F"	"White"	"2106-3"	82	1488209	5.5
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Oklahoma"	"40"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	13	188106	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Oklahoma"	"40"	"Male"	"M"	"White"	"2106-3"	51	1458569	3.5
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	14	1747957	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	16	1714380	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	44	5504119	0.8
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	52	5254082	1.0
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"South Carolina"	"45"	"Female"	"F"	"White"	"2106-3"	32	1608428	2.0
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"South Carolina"	"45"	"Male"	"M"	"White"	"2106-3"	19	1566348	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Tennessee"	"47"	"Female"	"F"	"White"	"2106-3"	32	2589408	1.2
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Tennessee"	"47"	"Male"	"M"	"White"	"2106-3"	39	2497273	1.6
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	82	10229491	0.8
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	74	10157399	0.7
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Utah"	"49"	"Female"	"F"	"White"	"2106-3"	28	1268509	2.2
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	30	1278515	2.3
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Virginia"	"51"	"Female"	"F"	"Black or African American"	"2054-5"	10	848125	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	28	2918681	1.0
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	40	2863544	1.4
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	40	2825080	1.4
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	25	2819801	0.9
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"West Virginia"	"54"	"Female"	"F"	"White"	"2106-3"	15	895385	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"West Virginia"	"54"	"Male"	"M"	"White"	"2106-3"	27	863519	3.1
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Wisconsin"	"55"	"Female"	"F"	"White"	"2106-3"	36	2554212	1.4
	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	33	2521001	1.3
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Alabama"	"01"	"Female"	"F"	"White"	"2106-3"	16	1725848	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Alabama"	"01"	"Male"	"M"	"White"	"2106-3"	17	1674127	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Arizona"	"04"	"Female"	"F"	"White"	"2106-3"	38	2765575	1.4
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	27	2728015	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Arkansas"	"05"	"Female"	"F"	"White"	"2106-3"	21	1201109	1.7
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Arkansas"	"05"	"Male"	"M"	"White"	"2106-3"	33	1172558	2.8
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	99	14105562	0.7
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	84	14175153	0.6
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Colorado"	"08"	"Female"	"F"	"White"	"2106-3"	39	2254089	1.7
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	17	2266212	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Connecticut"	"09"	"Female"	"F"	"White"	"2106-3"	10	1529529	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	10	1457609	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	58	7630888	0.8
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	83	7358237	1.1
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Georgia"	"13"	"Female"	"F"	"White"	"2106-3"	40	3127489	1.3
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Georgia"	"13"	"Male"	"M"	"White"	"2106-3"	56	3096065	1.8
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Illinois"	"17"	"Female"	"F"	"White"	"2106-3"	49	5121488	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	61	5015227	1.2
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Indiana"	"18"	"Female"	"F"	"White"	"2106-3"	22	2885143	0.8
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	27	2808423	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Iowa"	"19"	"Female"	"F"	"White"	"2106-3"	20	1449558	1.4
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Iowa"	"19"	"Male"	"M"	"White"	"2106-3"	23	1414447	1.6
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Kansas"	"20"	"Male"	"M"	"White"	"2106-3"	13	1257664	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Kentucky"	"21"	"Female"	"F"	"White"	"2106-3"	22	1984510	1.1
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Kentucky"	"21"	"Male"	"M"	"White"	"2106-3"	31	1920378	1.6
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Louisiana"	"22"	"Male"	"M"	"White"	"2106-3"	11	1454306	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Maine"	"23"	"Male"	"M"	"White"	"2106-3"	13	627276	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Maryland"	"24"	"Female"	"F"	"White"	"2106-3"	28	1826899	1.5
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	17	1773965	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	24	2885060	0.8
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	38	2706738	1.4
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	39	4077735	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	39	3971084	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Minnesota"	"27"	"Female"	"F"	"White"	"2106-3"	23	2360462	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	14	2321664	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Mississippi"	"28"	"Female"	"F"	"White"	"2106-3"	12	911941	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Mississippi"	"28"	"Male"	"M"	"White"	"2106-3"	12	892298	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	30	2589664	1.2
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	55	2508724	2.2
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Nebraska"	"31"	"Female"	"F"	"White"	"2106-3"	10	840120	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Nebraska"	"31"	"Male"	"M"	"White"	"2106-3"	10	826166	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	17	1054520	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	22	1098157	2.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"New Hampshire"	"33"	"Male"	"M"	"White"	"2106-3"	15	621178	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	14	3380028	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	16	3241957	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	15	861406	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	63	7193156	0.9
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	93	6885161	1.4
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	73	3544607	2.1
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	84	3440751	2.4
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	72	4981462	1.4
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	91	4786358	1.9
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Oklahoma"	"40"	"Female"	"F"	"White"	"2106-3"	49	1497160	3.3
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Oklahoma"	"40"	"Male"	"M"	"White"	"2106-3"	44	1468709	3.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	10	1756007	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	16	1720729	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	43	5505632	0.8
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	51	5261322	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"South Carolina"	"45"	"Female"	"F"	"White"	"2106-3"	28	1620641	1.7
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"South Carolina"	"45"	"Male"	"M"	"White"	"2106-3"	25	1577938	1.6
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Tennessee"	"47"	"Female"	"F"	"White"	"2106-3"	32	2603543	1.2
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Tennessee"	"47"	"Male"	"M"	"White"	"2106-3"	37	2509581	1.5
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	85	10349638	0.8
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	64	10275353	0.6
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Utah"	"49"	"Female"	"F"	"White"	"2106-3"	31	1285879	2.4
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	17	1295843	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	43	2937760	1.5
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	35	2883954	1.2
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	28	2844199	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	35	2835805	1.2
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"West Virginia"	"54"	"Female"	"F"	"White"	"2106-3"	41	896936	4.6
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"West Virginia"	"54"	"Male"	"M"	"White"	"2106-3"	60	866354	6.9
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Wisconsin"	"55"	"Female"	"F"	"White"	"2106-3"	26	2557901	1.0
	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	33	2525362	1.3
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Alabama"	"01"	"Female"	"F"	"White"	"2106-3"	10	1730480	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Arizona"	"04"	"Female"	"F"	"White"	"2106-3"	21	2795837	0.8
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	17	2763920	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Arkansas"	"05"	"Male"	"M"	"White"	"2106-3"	20	1179220	1.7
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	58	14228546	0.4
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	89	14322536	0.6
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Colorado"	"08"	"Female"	"F"	"White"	"2106-3"	31	2286349	1.4
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	43	2302851	1.9
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	57	7705823	0.7
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	74	7442457	1.0
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Georgia"	"13"	"Female"	"F"	"White"	"2106-3"	43	3149278	1.4
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Georgia"	"13"	"Male"	"M"	"White"	"2106-3"	36	3131228	1.1
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Illinois"	"17"	"Female"	"F"	"White"	"2106-3"	40	5126668	0.8
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	40	5025610	0.8
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Indiana"	"18"	"Female"	"F"	"White"	"2106-3"	15	2893550	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	21	2818434	0.7
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Iowa"	"19"	"Female"	"F"	"White"	"2106-3"	13	1453068	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Iowa"	"19"	"Male"	"M"	"White"	"2106-3"	15	1419951	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Kansas"	"20"	"Female"	"F"	"White"	"2106-3"	14	1285285	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Kentucky"	"21"	"Female"	"F"	"White"	"2106-3"	35	1994139	1.8
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Kentucky"	"21"	"Male"	"M"	"White"	"2106-3"	40	1930026	2.1
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Louisiana"	"22"	"Female"	"F"	"White"	"2106-3"	12	1487505	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Maine"	"23"	"Male"	"M"	"White"	"2106-3"	13	626568	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Maryland"	"24"	"Female"	"F"	"White"	"2106-3"	19	1836588	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	31	1786875	1.7
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	24	2890911	0.8
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	38	2718102	1.4
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	42	4065214	1.0
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	40	3961577	1.0
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Minnesota"	"27"	"Female"	"F"	"White"	"2106-3"	15	2370682	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	14	2335483	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Mississippi"	"28"	"Male"	"M"	"White"	"2106-3"	11	891815	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	23	2595273	0.9
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	38	2514763	1.5
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	22	1059922	2.1
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	17	1104048	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"New Hampshire"	"33"	"Female"	"F"	"White"	"2106-3"	12	638618	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"New Hampshire"	"33"	"Male"	"M"	"White"	"2106-3"	15	621425	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	17	3373722	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	11	3244681	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	12	870518	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	46	7191764	0.6
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	97	6900665	1.4
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	78	3581579	2.2
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	70	3475774	2.0
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	66	4974857	1.3
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	77	4784800	1.6
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Oklahoma"	"40"	"Female"	"F"	"White"	"2106-3"	38	1509176	2.5
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Oklahoma"	"40"	"Male"	"M"	"White"	"2106-3"	36	1481872	2.4
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	15	1770047	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	13	1735118	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	48	5507688	0.9
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	57	5271993	1.1
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"South Carolina"	"45"	"Female"	"F"	"White"	"2106-3"	18	1638854	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"South Carolina"	"45"	"Male"	"M"	"White"	"2106-3"	26	1595955	1.6
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Tennessee"	"47"	"Female"	"F"	"White"	"2106-3"	33	2622100	1.3
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Tennessee"	"47"	"Male"	"M"	"White"	"2106-3"	26	2526929	1.0
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	48	10540864	0.5
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	55	10479326	0.5
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Utah"	"49"	"Female"	"F"	"White"	"2106-3"	37	1307160	2.8
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	19	1318470	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	35	2961777	1.2
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	35	2912061	1.2
	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	27	2872584	0.9
