"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Methadone"	"T40.3"	"2008"	"2008"	"Tennessee"	"47"	"Male"	"M"	76	3044296	2.5
	"Methadone"	"T40.3"	"2008"	"2008"	"Texas"	"48"	"Female"	"F"	56	12249936	0.5
	"Methadone"	"T40.3"	"2008"	"2008"	"Texas"	"48"	"Male"	"M"	117	12059103	1.0
	"Methadone"	"T40.3"	"2008"	"2008"	"Utah"	"49"	"Female"	"F"	37	1325631	2.8
	"Methadone"	"T40.3"	"2008"	"2008"	"Utah"	"49"	"Male"	"M"	62	1337398	4.6
	"Methadone"	"T40.3"	"2008"	"2008"	"Vermont"	"50"	"Male"	"M"	12	307429	Unreliable
	"Methadone"	"T40.3"	"2008"	"2008"	"Virginia"	"51"	"Female"	"F"	50	3988983	1.3
	"Methadone"	"T40.3"	"2008"	"2008"	"Virginia"	"51"	"Male"	"M"	89	3844513	2.3
	"Methadone"	"T40.3"	"2008"	"2008"	"Washington"	"53"	"Female"	"F"	124	3293162	3.8
	"Methadone"	"T40.3"	"2008"	"2008"	"Washington"	"53"	"Male"	"M"	166	3269069	5.1
	"Methadone"	"T40.3"	"2008"	"2008"	"West Virginia"	"54"	"Female"	"F"	33	934911	3.5
	"Methadone"	"T40.3"	"2008"	"2008"	"West Virginia"	"54"	"Male"	"M"	53	905399	5.9
	"Methadone"	"T40.3"	"2008"	"2008"	"Wisconsin"	"55"	"Female"	"F"	42	2842268	1.5
	"Methadone"	"T40.3"	"2008"	"2008"	"Wisconsin"	"55"	"Male"	"M"	77	2798728	2.8
	"Methadone"	"T40.3"	"2009"	"2009"	"Alabama"	"01"	"Female"	"F"	34	2448159	1.4
	"Methadone"	"T40.3"	"2009"	"2009"	"Alabama"	"01"	"Male"	"M"	54	2309779	2.3
	"Methadone"	"T40.3"	"2009"	"2009"	"Alaska"	"02"	"Male"	"M"	13	361893	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Arizona"	"04"	"Female"	"F"	32	3189908	1.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Arizona"	"04"	"Male"	"M"	73	3153246	2.3
	"Methadone"	"T40.3"	"2009"	"2009"	"Arkansas"	"05"	"Female"	"F"	21	1475013	1.4
	"Methadone"	"T40.3"	"2009"	"2009"	"Arkansas"	"05"	"Male"	"M"	49	1421830	3.4
	"Methadone"	"T40.3"	"2009"	"2009"	"California"	"06"	"Female"	"F"	146	18583075	0.8
	"Methadone"	"T40.3"	"2009"	"2009"	"California"	"06"	"Male"	"M"	280	18378154	1.5
	"Methadone"	"T40.3"	"2009"	"2009"	"Colorado"	"08"	"Female"	"F"	17	2480710	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Colorado"	"08"	"Male"	"M"	40	2491485	1.6
	"Methadone"	"T40.3"	"2009"	"2009"	"Connecticut"	"09"	"Female"	"F"	12	1828779	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Connecticut"	"09"	"Male"	"M"	30	1733028	1.7
	"Methadone"	"T40.3"	"2009"	"2009"	"Delaware"	"10"	"Male"	"M"	13	431935	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Florida"	"12"	"Female"	"F"	161	9534289	1.7
	"Methadone"	"T40.3"	"2009"	"2009"	"Florida"	"12"	"Male"	"M"	310	9118355	3.4
	"Methadone"	"T40.3"	"2009"	"2009"	"Georgia"	"13"	"Female"	"F"	68	4917756	1.4
	"Methadone"	"T40.3"	"2009"	"2009"	"Georgia"	"13"	"Male"	"M"	97	4703090	2.1
	"Methadone"	"T40.3"	"2009"	"2009"	"Hawaii"	"15"	"Male"	"M"	14	673642	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Idaho"	"16"	"Male"	"M"	10	779041	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Illinois"	"17"	"Female"	"F"	30	6520723	0.5
	"Methadone"	"T40.3"	"2009"	"2009"	"Illinois"	"17"	"Male"	"M"	58	6276055	0.9
	"Methadone"	"T40.3"	"2009"	"2009"	"Indiana"	"18"	"Female"	"F"	26	3281477	0.8
	"Methadone"	"T40.3"	"2009"	"2009"	"Indiana"	"18"	"Male"	"M"	54	3177848	1.7
	"Methadone"	"T40.3"	"2009"	"2009"	"Iowa"	"19"	"Female"	"F"	12	1532739	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Iowa"	"19"	"Male"	"M"	19	1500131	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Kansas"	"20"	"Female"	"F"	17	1428139	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Kansas"	"20"	"Male"	"M"	28	1404565	2.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Kentucky"	"21"	"Female"	"F"	27	2193136	1.2
	"Methadone"	"T40.3"	"2009"	"2009"	"Kentucky"	"21"	"Male"	"M"	65	2123938	3.1
	"Methadone"	"T40.3"	"2009"	"2009"	"Louisiana"	"22"	"Male"	"M"	16	2196449	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Maine"	"23"	"Female"	"F"	13	678694	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Maine"	"23"	"Male"	"M"	27	650896	4.1
	"Methadone"	"T40.3"	"2009"	"2009"	"Maryland"	"24"	"Female"	"F"	49	2960001	1.7
	"Methadone"	"T40.3"	"2009"	"2009"	"Maryland"	"24"	"Male"	"M"	87	2770387	3.1
	"Methadone"	"T40.3"	"2009"	"2009"	"Massachusetts"	"25"	"Female"	"F"	35	3365859	1.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Massachusetts"	"25"	"Male"	"M"	81	3151754	2.6
	"Methadone"	"T40.3"	"2009"	"2009"	"Michigan"	"26"	"Female"	"F"	49	5044338	1.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Michigan"	"26"	"Male"	"M"	130	4857253	2.7
	"Methadone"	"T40.3"	"2009"	"2009"	"Minnesota"	"27"	"Female"	"F"	25	2659958	0.9
	"Methadone"	"T40.3"	"2009"	"2009"	"Minnesota"	"27"	"Male"	"M"	53	2621245	2.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Mississippi"	"28"	"Male"	"M"	13	1436774	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Missouri"	"29"	"Female"	"F"	32	3042021	1.1
	"Methadone"	"T40.3"	"2009"	"2009"	"Missouri"	"29"	"Male"	"M"	48	2919067	1.6
	"Methadone"	"T40.3"	"2009"	"2009"	"Montana"	"30"	"Female"	"F"	17	490122	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Montana"	"30"	"Male"	"M"	20	493860	4.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Nebraska"	"31"	"Male"	"M"	10	899064	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Nevada"	"32"	"Female"	"F"	55	1327618	4.1
	"Methadone"	"T40.3"	"2009"	"2009"	"Nevada"	"32"	"Male"	"M"	71	1357047	5.2
	"Methadone"	"T40.3"	"2009"	"2009"	"New Hampshire"	"33"	"Female"	"F"	14	666875	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"New Hampshire"	"33"	"Male"	"M"	31	649227	4.8
	"Methadone"	"T40.3"	"2009"	"2009"	"New Mexico"	"35"	"Male"	"M"	14	1005564	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"New York"	"36"	"Female"	"F"	82	9966620	0.8
	"Methadone"	"T40.3"	"2009"	"2009"	"New York"	"36"	"Male"	"M"	156	9340446	1.7
	"Methadone"	"T40.3"	"2009"	"2009"	"North Carolina"	"37"	"Female"	"F"	78	4846501	1.6
	"Methadone"	"T40.3"	"2009"	"2009"	"North Carolina"	"37"	"Male"	"M"	171	4603065	3.7
	"Methadone"	"T40.3"	"2009"	"2009"	"Ohio"	"39"	"Female"	"F"	52	5902018	0.9
	"Methadone"	"T40.3"	"2009"	"2009"	"Ohio"	"39"	"Male"	"M"	70	5626878	1.2
	"Methadone"	"T40.3"	"2009"	"2009"	"Oklahoma"	"40"	"Female"	"F"	48	1878034	2.6
	"Methadone"	"T40.3"	"2009"	"2009"	"Oklahoma"	"40"	"Male"	"M"	64	1839538	3.5
	"Methadone"	"T40.3"	"2009"	"2009"	"Oregon"	"41"	"Female"	"F"	50	1923209	2.6
	"Methadone"	"T40.3"	"2009"	"2009"	"Oregon"	"41"	"Male"	"M"	64	1885391	3.4
	"Methadone"	"T40.3"	"2009"	"2009"	"Pennsylvania"	"42"	"Female"	"F"	31	6497024	0.5
	"Methadone"	"T40.3"	"2009"	"2009"	"Pennsylvania"	"42"	"Male"	"M"	72	6169834	1.2
	"Methadone"	"T40.3"	"2009"	"2009"	"Rhode Island"	"44"	"Female"	"F"	14	544764	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Rhode Island"	"44"	"Male"	"M"	26	508882	5.1
	"Methadone"	"T40.3"	"2009"	"2009"	"South Carolina"	"45"	"Female"	"F"	22	2357030	0.9
	"Methadone"	"T40.3"	"2009"	"2009"	"South Carolina"	"45"	"Male"	"M"	36	2232842	1.6
	"Methadone"	"T40.3"	"2009"	"2009"	"Tennessee"	"47"	"Female"	"F"	43	3231769	1.3
	"Methadone"	"T40.3"	"2009"	"2009"	"Tennessee"	"47"	"Male"	"M"	61	3074250	2.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Texas"	"48"	"Female"	"F"	53	12500150	0.4
	"Methadone"	"T40.3"	"2009"	"2009"	"Texas"	"48"	"Male"	"M"	124	12301611	1.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Utah"	"49"	"Female"	"F"	31	1355509	2.3
	"Methadone"	"T40.3"	"2009"	"2009"	"Utah"	"49"	"Male"	"M"	35	1367912	2.6
	"Methadone"	"T40.3"	"2009"	"2009"	"Vermont"	"50"	"Male"	"M"	12	307689	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"Virginia"	"51"	"Female"	"F"	49	4037895	1.2
	"Methadone"	"T40.3"	"2009"	"2009"	"Virginia"	"51"	"Male"	"M"	77	3888042	2.0
	"Methadone"	"T40.3"	"2009"	"2009"	"Washington"	"53"	"Female"	"F"	112	3343920	3.3
	"Methadone"	"T40.3"	"2009"	"2009"	"Washington"	"53"	"Male"	"M"	150	3323506	4.5
	"Methadone"	"T40.3"	"2009"	"2009"	"West Virginia"	"54"	"Female"	"F"	15	937434	Unreliable
	"Methadone"	"T40.3"	"2009"	"2009"	"West Virginia"	"54"	"Male"	"M"	26	910341	2.9
	"Methadone"	"T40.3"	"2009"	"2009"	"Wisconsin"	"55"	"Female"	"F"	30	2856103	1.1
	"Methadone"	"T40.3"	"2009"	"2009"	"Wisconsin"	"55"	"Male"	"M"	64	2813161	2.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Alabama"	"01"	"Female"	"F"	29	2459548	1.2
	"Methadone"	"T40.3"	"2010"	"2010"	"Alabama"	"01"	"Male"	"M"	49	2320188	2.1
	"Methadone"	"T40.3"	"2010"	"2010"	"Alaska"	"02"	"Female"	"F"	11	340603	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Alaska"	"02"	"Male"	"M"	14	369628	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Arizona"	"04"	"Female"	"F"	32	3216194	1.0
	"Methadone"	"T40.3"	"2010"	"2010"	"Arizona"	"04"	"Male"	"M"	74	3175823	2.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Arkansas"	"05"	"Female"	"F"	23	1484281	1.5
	"Methadone"	"T40.3"	"2010"	"2010"	"Arkansas"	"05"	"Male"	"M"	33	1431637	2.3
	"Methadone"	"T40.3"	"2010"	"2010"	"California"	"06"	"Female"	"F"	189	18736126	1.0
	"Methadone"	"T40.3"	"2010"	"2010"	"California"	"06"	"Male"	"M"	267	18517830	1.4
	"Methadone"	"T40.3"	"2010"	"2010"	"Colorado"	"08"	"Female"	"F"	14	2508534	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Colorado"	"08"	"Male"	"M"	34	2520662	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Connecticut"	"09"	"Female"	"F"	23	1834483	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Connecticut"	"09"	"Male"	"M"	20	1739614	1.1
	"Methadone"	"T40.3"	"2010"	"2010"	"Delaware"	"10"	"Male"	"M"	12	434939	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Florida"	"12"	"Female"	"F"	137	9611955	1.4
	"Methadone"	"T40.3"	"2010"	"2010"	"Florida"	"12"	"Male"	"M"	302	9189355	3.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Georgia"	"13"	"Female"	"F"	54	4958482	1.1
	"Methadone"	"T40.3"	"2010"	"2010"	"Georgia"	"13"	"Male"	"M"	96	4729171	2.0
	"Methadone"	"T40.3"	"2010"	"2010"	"Hawaii"	"15"	"Male"	"M"	10	681243	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Idaho"	"16"	"Female"	"F"	11	782258	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Idaho"	"16"	"Male"	"M"	15	785324	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Illinois"	"17"	"Female"	"F"	33	6538356	0.5
	"Methadone"	"T40.3"	"2010"	"2010"	"Illinois"	"17"	"Male"	"M"	46	6292276	0.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Indiana"	"18"	"Female"	"F"	19	3294065	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Indiana"	"18"	"Male"	"M"	43	3189737	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Iowa"	"19"	"Female"	"F"	14	1538036	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Iowa"	"19"	"Male"	"M"	25	1508319	1.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Kansas"	"20"	"Male"	"M"	21	1415408	1.5
	"Methadone"	"T40.3"	"2010"	"2010"	"Kentucky"	"21"	"Female"	"F"	41	2204415	1.9
	"Methadone"	"T40.3"	"2010"	"2010"	"Kentucky"	"21"	"Male"	"M"	77	2134952	3.6
	"Methadone"	"T40.3"	"2010"	"2010"	"Louisiana"	"22"	"Male"	"M"	11	2219292	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Maine"	"23"	"Female"	"F"	12	678305	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Maine"	"23"	"Male"	"M"	24	650056	3.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Maryland"	"24"	"Female"	"F"	75	2981790	2.5
	"Methadone"	"T40.3"	"2010"	"2010"	"Maryland"	"24"	"Male"	"M"	97	2791762	3.5
	"Methadone"	"T40.3"	"2010"	"2010"	"Massachusetts"	"25"	"Female"	"F"	30	3381001	0.9
	"Methadone"	"T40.3"	"2010"	"2010"	"Massachusetts"	"25"	"Male"	"M"	54	3166628	1.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Michigan"	"26"	"Female"	"F"	60	5035526	1.2
	"Methadone"	"T40.3"	"2010"	"2010"	"Michigan"	"26"	"Male"	"M"	98	4848114	2.0
	"Methadone"	"T40.3"	"2010"	"2010"	"Minnesota"	"27"	"Female"	"F"	27	2671793	1.0
	"Methadone"	"T40.3"	"2010"	"2010"	"Minnesota"	"27"	"Male"	"M"	35	2632132	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Mississippi"	"28"	"Male"	"M"	16	1441240	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Missouri"	"29"	"Female"	"F"	28	3055450	0.9
	"Methadone"	"T40.3"	"2010"	"2010"	"Missouri"	"29"	"Male"	"M"	50	2933477	1.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Nevada"	"32"	"Female"	"F"	38	1336935	2.8
	"Methadone"	"T40.3"	"2010"	"2010"	"Nevada"	"32"	"Male"	"M"	61	1363616	4.5
	"Methadone"	"T40.3"	"2010"	"2010"	"New Hampshire"	"33"	"Female"	"F"	11	667076	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"New Hampshire"	"33"	"Male"	"M"	20	649394	3.1
	"Methadone"	"T40.3"	"2010"	"2010"	"New Jersey"	"34"	"Female"	"F"	19	4512294	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"New Jersey"	"34"	"Male"	"M"	28	4279600	0.7
	"Methadone"	"T40.3"	"2010"	"2010"	"New Mexico"	"35"	"Female"	"F"	12	1041758	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"New Mexico"	"35"	"Male"	"M"	17	1017421	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"New York"	"36"	"Female"	"F"	80	10000955	0.8
	"Methadone"	"T40.3"	"2010"	"2010"	"New York"	"36"	"Male"	"M"	183	9377147	2.0
	"Methadone"	"T40.3"	"2010"	"2010"	"North Carolina"	"37"	"Female"	"F"	62	4889991	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"North Carolina"	"37"	"Male"	"M"	128	4645492	2.8
	"Methadone"	"T40.3"	"2010"	"2010"	"Ohio"	"39"	"Female"	"F"	68	5904348	1.2
	"Methadone"	"T40.3"	"2010"	"2010"	"Ohio"	"39"	"Male"	"M"	107	5632156	1.9
	"Methadone"	"T40.3"	"2010"	"2010"	"Oklahoma"	"40"	"Female"	"F"	32	1894374	1.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Oklahoma"	"40"	"Male"	"M"	68	1856977	3.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Oregon"	"41"	"Female"	"F"	41	1935072	2.1
	"Methadone"	"T40.3"	"2010"	"2010"	"Oregon"	"41"	"Male"	"M"	64	1896002	3.4
	"Methadone"	"T40.3"	"2010"	"2010"	"Pennsylvania"	"42"	"Female"	"F"	27	6512016	0.4
	"Methadone"	"T40.3"	"2010"	"2010"	"Pennsylvania"	"42"	"Male"	"M"	83	6190363	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Rhode Island"	"44"	"Male"	"M"	17	508400	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"South Carolina"	"45"	"Female"	"F"	30	2375263	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"South Carolina"	"45"	"Male"	"M"	43	2250101	1.9
	"Methadone"	"T40.3"	"2010"	"2010"	"Tennessee"	"47"	"Female"	"F"	41	3252601	1.3
	"Methadone"	"T40.3"	"2010"	"2010"	"Tennessee"	"47"	"Male"	"M"	86	3093504	2.8
	"Methadone"	"T40.3"	"2010"	"2010"	"Texas"	"48"	"Female"	"F"	62	12673281	0.5
	"Methadone"	"T40.3"	"2010"	"2010"	"Texas"	"48"	"Male"	"M"	118	12472280	0.9
	"Methadone"	"T40.3"	"2010"	"2010"	"Utah"	"49"	"Female"	"F"	18	1375568	Unreliable
	"Methadone"	"T40.3"	"2010"	"2010"	"Utah"	"49"	"Male"	"M"	44	1388317	3.2
	"Methadone"	"T40.3"	"2010"	"2010"	"Virginia"	"51"	"Female"	"F"	30	4075041	0.7
	"Methadone"	"T40.3"	"2010"	"2010"	"Virginia"	"51"	"Male"	"M"	78	3925983	2.0
	"Methadone"	"T40.3"	"2010"	"2010"	"Washington"	"53"	"Female"	"F"	89	3374833	2.6
	"Methadone"	"T40.3"	"2010"	"2010"	"Washington"	"53"	"Male"	"M"	140	3349707	4.2
	"Methadone"	"T40.3"	"2010"	"2010"	"West Virginia"	"54"	"Female"	"F"	32	939408	3.4
	"Methadone"	"T40.3"	"2010"	"2010"	"West Virginia"	"54"	"Male"	"M"	37	913586	4.0
	"Methadone"	"T40.3"	"2010"	"2010"	"Wisconsin"	"55"	"Female"	"F"	35	2864586	1.2
	"Methadone"	"T40.3"	"2010"	"2010"	"Wisconsin"	"55"	"Male"	"M"	50	2822400	1.8
	"Methadone"	"T40.3"	"2011"	"2011"	"Alabama"	"01"	"Female"	"F"	26	2473249	1.1
	"Methadone"	"T40.3"	"2011"	"2011"	"Alabama"	"01"	"Male"	"M"	37	2329491	1.6
	"Methadone"	"T40.3"	"2011"	"2011"	"Alaska"	"02"	"Male"	"M"	15	375192	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Arizona"	"04"	"Female"	"F"	19	3258634	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Arizona"	"04"	"Male"	"M"	36	3223871	1.1
	"Methadone"	"T40.3"	"2011"	"2011"	"Arkansas"	"05"	"Female"	"F"	20	1495200	1.3
	"Methadone"	"T40.3"	"2011"	"2011"	"Arkansas"	"05"	"Male"	"M"	36	1442779	2.5
	"Methadone"	"T40.3"	"2011"	"2011"	"California"	"06"	"Female"	"F"	150	18943585	0.8
	"Methadone"	"T40.3"	"2011"	"2011"	"California"	"06"	"Male"	"M"	256	18748327	1.4
	"Methadone"	"T40.3"	"2011"	"2011"	"Colorado"	"08"	"Female"	"F"	23	2549601	0.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Colorado"	"08"	"Male"	"M"	38	2567195	1.5
	"Methadone"	"T40.3"	"2011"	"2011"	"Connecticut"	"09"	"Female"	"F"	14	1835893	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Connecticut"	"09"	"Male"	"M"	18	1744816	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Delaware"	"10"	"Female"	"F"	10	467299	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Delaware"	"10"	"Male"	"M"	13	439836	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Florida"	"12"	"Female"	"F"	158	9736166	1.6
	"Methadone"	"T40.3"	"2011"	"2011"	"Florida"	"12"	"Male"	"M"	300	9321376	3.2
	"Methadone"	"T40.3"	"2011"	"2011"	"Georgia"	"13"	"Female"	"F"	59	5012403	1.2
	"Methadone"	"T40.3"	"2011"	"2011"	"Georgia"	"13"	"Male"	"M"	82	4802807	1.7
	"Methadone"	"T40.3"	"2011"	"2011"	"Hawaii"	"15"	"Male"	"M"	14	689805	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Idaho"	"16"	"Male"	"M"	14	793627	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Illinois"	"17"	"Female"	"F"	36	6555063	0.5
	"Methadone"	"T40.3"	"2011"	"2011"	"Illinois"	"17"	"Male"	"M"	48	6314194	0.8
	"Methadone"	"T40.3"	"2011"	"2011"	"Indiana"	"18"	"Female"	"F"	23	3309937	0.7
	"Methadone"	"T40.3"	"2011"	"2011"	"Indiana"	"18"	"Male"	"M"	34	3206985	1.1
	"Methadone"	"T40.3"	"2011"	"2011"	"Iowa"	"19"	"Female"	"F"	16	1544894	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Iowa"	"19"	"Male"	"M"	21	1517415	1.4
	"Methadone"	"T40.3"	"2011"	"2011"	"Kansas"	"20"	"Male"	"M"	19	1425802	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Kentucky"	"21"	"Female"	"F"	42	2219482	1.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Kentucky"	"21"	"Male"	"M"	61	2149874	2.8
	"Methadone"	"T40.3"	"2011"	"2011"	"Maine"	"23"	"Female"	"F"	10	678125	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Maine"	"23"	"Male"	"M"	22	650063	3.4
	"Methadone"	"T40.3"	"2011"	"2011"	"Maryland"	"24"	"Female"	"F"	66	3007715	2.2
	"Methadone"	"T40.3"	"2011"	"2011"	"Maryland"	"24"	"Male"	"M"	101	2820574	3.6
	"Methadone"	"T40.3"	"2011"	"2011"	"Massachusetts"	"25"	"Female"	"F"	28	3397995	0.8
	"Methadone"	"T40.3"	"2011"	"2011"	"Massachusetts"	"25"	"Male"	"M"	40	3189541	1.3
	"Methadone"	"T40.3"	"2011"	"2011"	"Michigan"	"26"	"Female"	"F"	53	5030242	1.1
	"Methadone"	"T40.3"	"2011"	"2011"	"Michigan"	"26"	"Male"	"M"	94	4845945	1.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Minnesota"	"27"	"Female"	"F"	19	2689958	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Minnesota"	"27"	"Male"	"M"	39	2654903	1.5
	"Methadone"	"T40.3"	"2011"	"2011"	"Missouri"	"29"	"Female"	"F"	29	3066254	0.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Missouri"	"29"	"Male"	"M"	44	2944434	1.5
	"Methadone"	"T40.3"	"2011"	"2011"	"Montana"	"30"	"Male"	"M"	11	501233	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Nebraska"	"31"	"Male"	"M"	11	915249	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Nevada"	"32"	"Female"	"F"	34	1348764	2.5
	"Methadone"	"T40.3"	"2011"	"2011"	"Nevada"	"32"	"Male"	"M"	62	1374558	4.5
	"Methadone"	"T40.3"	"2011"	"2011"	"New Hampshire"	"33"	"Male"	"M"	22	650853	3.4
	"Methadone"	"T40.3"	"2011"	"2011"	"New Jersey"	"34"	"Female"	"F"	28	4520963	0.6
	"Methadone"	"T40.3"	"2011"	"2011"	"New Jersey"	"34"	"Male"	"M"	33	4300192	0.8
	"Methadone"	"T40.3"	"2011"	"2011"	"New Mexico"	"35"	"Female"	"F"	12	1052114	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"New Mexico"	"35"	"Male"	"M"	19	1030110	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"New York"	"36"	"Female"	"F"	107	10033393	1.1
	"Methadone"	"T40.3"	"2011"	"2011"	"New York"	"36"	"Male"	"M"	194	9431804	2.1
	"Methadone"	"T40.3"	"2011"	"2011"	"North Carolina"	"37"	"Female"	"F"	75	4952679	1.5
	"Methadone"	"T40.3"	"2011"	"2011"	"North Carolina"	"37"	"Male"	"M"	129	4703722	2.7
	"Methadone"	"T40.3"	"2011"	"2011"	"Ohio"	"39"	"Female"	"F"	66	5905599	1.1
	"Methadone"	"T40.3"	"2011"	"2011"	"Ohio"	"39"	"Male"	"M"	97	5639352	1.7
	"Methadone"	"T40.3"	"2011"	"2011"	"Oklahoma"	"40"	"Female"	"F"	30	1913759	1.6
	"Methadone"	"T40.3"	"2011"	"2011"	"Oklahoma"	"40"	"Male"	"M"	45	1877749	2.4
	"Methadone"	"T40.3"	"2011"	"2011"	"Oregon"	"41"	"Female"	"F"	42	1955239	2.1
	"Methadone"	"T40.3"	"2011"	"2011"	"Oregon"	"41"	"Male"	"M"	56	1916620	2.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Pennsylvania"	"42"	"Female"	"F"	31	6528324	0.5
	"Methadone"	"T40.3"	"2011"	"2011"	"Pennsylvania"	"42"	"Male"	"M"	55	6214562	0.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Rhode Island"	"44"	"Female"	"F"	10	543055	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"Rhode Island"	"44"	"Male"	"M"	19	508247	Unreliable
	"Methadone"	"T40.3"	"2011"	"2011"	"South Carolina"	"45"	"Female"	"F"	22	2402602	0.9
	"Methadone"	"T40.3"	"2011"	"2011"	"South Carolina"	"45"	"Male"	"M"	39	2276628	1.7
	"Methadone"	"T40.3"	"2011"	"2011"	"Tennessee"	"47"	"Female"	"F"	28	3282422	0.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Tennessee"	"47"	"Male"	"M"	59	3120931	1.9
	"Methadone"	"T40.3"	"2011"	"2011"	"Texas"	"48"	"Female"	"F"	72	12932239	0.6
	"Methadone"	"T40.3"	"2011"	"2011"	"Texas"	"48"	"Male"	"M"	107	12742442	0.8
